System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
usatxr;TX;RM1964;;;;tx.rm1964;
usatxr;TX;RM1973;;;;tx.rm1973;
usatxr;TX;RM1989;;;;tx.rm1989;
usatxr;TX;RM2023;;;;tx.rm2023;
usatxr;TX;RM2034;;;;tx.rm2034;
usatxr;TX;RM2059;;;;tx.rm2059;
usatxr;TX;RM2083;;;;tx.rm2083;
usatxr;TX;RM2084;;;;tx.rm2084;
usatxr;TX;RM2139;;;;tx.rm2139;
usatxr;TX;RM2147;;;;tx.rm2147;
usatxr;TX;RM2166;;;;tx.rm2166;
usatxr;TX;RM2222;;;;tx.rm2222;
usatxr;TX;RM2233;;;;tx.rm2233;
usatxr;TX;RM2241;;;;tx.rm2241;
usatxr;TX;RM2242;;;;tx.rm2242;
usatxr;TX;RM2243;;;;tx.rm2243;
usatxr;TX;RM2244;;;;tx.rm2244;
usatxr;TX;RM2248;;;;tx.rm2248;
usatxr;TX;RM2277;;;;tx.rm2277;
usatxr;TX;RM2291;;;;tx.rm2291;
usatxr;TX;RM2317;;;;tx.rm2317;
usatxr;TX;RM2322;;;;tx.rm2322;
usatxr;TX;RM2323;;;;tx.rm2323;
usatxr;TX;RM2325;;;;tx.rm2325;
usatxr;TX;RM2329;;;;tx.rm2329;
usatxr;TX;RM2338;;;;tx.rm2338;
usatxr;TX;RM2340;;;;tx.rm2340;
usatxr;TX;RM2341;;;;tx.rm2341;
usatxr;TX;RM2342;;;;tx.rm2342;
usatxr;TX;RM2355;;;;tx.rm2355;
usatxr;TX;RM2375;;;;tx.rm2375;
usatxr;TX;RM2381;;;;tx.rm2381;
usatxr;TX;RM2389;;;;tx.rm2389;
usatxr;TX;RM2398;;;;tx.rm2398;
usatxr;TX;RM2400;;;;tx.rm2400;
usatxr;TX;RM2401;;;;tx.rm2401;
usatxr;TX;RM2424;;;;tx.rm2424;
usatxr;TX;RM2463;;;;tx.rm2463;
usatxr;TX;RM2469;;;;tx.rm2469;
usatxr;TX;RM2523;;;;tx.rm2523;
usatxr;TX;RM2545;;;;tx.rm2545;
usatxr;TX;RM2588;;;;tx.rm2588;
usatxr;TX;RM2593;;;;tx.rm2593;
usatxr;TX;RM2594;;;;tx.rm2594;
usatxr;TX;RM2596;;;;tx.rm2596;
usatxr;TX;RM2597;;;;tx.rm2597;
usatxr;TX;RM2600;;;;tx.rm2600;
usatxr;TX;RM2618;;;;tx.rm2618;
usatxr;TX;RM2627;;;;tx.rm2627;
usatxr;TX;RM2630;;;;tx.rm2630;
usatxr;TX;RM2631;;;;tx.rm2631;
usatxr;TX;RM2654;;;;tx.rm2654;
usatxr;TX;RM2690;;;;tx.rm2690;
usatxr;TX;RM2692;;;;tx.rm2692;
usatxr;TX;RM2699;;;;tx.rm2699;
usatxr;TX;RM2721;;;;tx.rm2721;
usatxr;TX;RM2722;;;;tx.rm2722;
usatxr;TX;RM2748;;;;tx.rm2748;
usatxr;TX;RM2758;;;;tx.rm2758;
usatxr;TX;RM2766;;;;tx.rm2766;
usatxr;TX;RM2768;;;;tx.rm2768;
usatxr;TX;RM2769;;;;tx.rm2769;
usatxr;TX;RM2775;;;;tx.rm2775;
usatxr;TX;RM2804;;;;tx.rm2804;
usatxr;TX;RM2810;;;;tx.rm2810;
usatxr;TX;RM2828;;;;tx.rm2828;
usatxr;TX;RM2831;;;;tx.rm2831;
usatxr;TX;RM2857;;;;tx.rm2857;
usatxr;TX;RM2871;;;;tx.rm2871;
usatxr;TX;RM2886;;;;tx.rm2886;
usatxr;TX;RM2900;;;;tx.rm2900;
usatxr;TX;RM2909;;;;tx.rm2909;
usatxr;TX;RM2970;;;;tx.rm2970;
usatxr;TX;RM2995;;;;tx.rm2995;
usatxr;TX;RM3008;;;;tx.rm3008;
usatxr;TX;RM3014;;;;tx.rm3014;
usatxr;TX;RM3054;;;;tx.rm3054;
usatxr;TX;RM3093;;;;tx.rm3093;
usatxr;TX;RM3130;;;;tx.rm3130;
usatxr;TX;RM3137;;;;tx.rm3137;
usatxr;TX;RM3166;;;;tx.rm3166;
usatxr;TX;RM3232;;;;tx.rm3232;
usatxr;TX;RM3235;;;;tx.rm3235;
usatxr;TX;RM3237;;;;tx.rm3237;
usatxr;TX;RM3238;;;;tx.rm3238;
usatxr;TX;RM3260;;;;tx.rm3260;
usatxr;TX;RM3273;;;;tx.rm3273;
usatxr;TX;RM3296;;;;tx.rm3296;
usatxr;TX;RM3307;;;;tx.rm3307;
usatxr;TX;RM3347;;;;tx.rm3347;
usatxr;TX;RM3348;;;;tx.rm3348;
usatxr;TX;RM3404;;;;tx.rm3404;
usatxr;TX;RM3474;;;;tx.rm3474;
