system;route;banner;name;roots
fran;N1;;Amiens;frahdf.n001
fran;N1;;Boulogne;frahdf.n001bou
fran;N2;;;fraidf.n002,frahdf.n002
fran;N3;;Bondy;fraidf.n003bon
fran;N3;;Meaux;fraidf.n003
fran;N4;;Vitry-le-François;frages.n004
fran;N4;;Sarrebourg;frages.n004sar
fran;N5;;;frabfc.n005
fran;N6;;Montgeron;fraidf.n006
fran;N6;;Auxerre;frabfc.n006
fran;N7;;Paray-Vieille-Poste;fraidf.n007
fran;N7;;Roanne;frabfc.n007,fraara.n007
fran;N7;;Valence;fraara.n007val
fran;N9;;;fraara.n009
fran;N10;;Rambouillet;fraidf.n010
fran;N10;;Vendome;fracvl.n010
fran;N10;;Anglomene;franaq.n010
fran;N11;;;franaq.n011
fran;N12;;Alecon;fraidf.n012,fracvl.n012,franor.n012non,fracvl.n012dam,franor.n012,frapdl.n012,frabre.n012fou
fran;N12;;Saint-Brieuc;frabre.n012
fran;N13;;Neuilly-sur-Seine;fraidf.n013
fran;N13;;Saint-Germain-en-Laye;fraidf.n013sgl
fran;N13;;Evreux;fraidf.n013cha,franor.n013evr
fran;N13;;Cherbourg;franor.n013
fran;N14;;;fraidf.n014
fran;N17;;;frahdf.n017
fran;N19;;Marolles-en-Brie;fraidf.n019
fran;N19;;Vesoul;frages.n019,frabfc.n019
fran;N20;;;fraocc.n020
fran;N21;;Limoges;franaq.n021lim
fran;N21;;Bergerac;franaq.n021
fran;N21;;Auch;franaq.n021age
fran;N21;;Tarbes;fraocc.n021
fran;N22;;;fraocc.n022
fran;N24;;;frabre.n024
fran;N25;;;frahdf.n025
fran;N27;;;franor.n027
fran;N28;;;franor.n028
fran;N31;;;franor.n031,frahdf.n031,frages.n031
fran;N37;;;fraidf.n037
fran;N41;;;frahdf.n041
fran;N42;;;frahdf.n042
fran;N43;;Charleville-Mezieres;frages.n043
fran;N43;;Sedan;frages.n043sed
fran;N44;;;frages.n044
fran;N47;;;frahdf.n047
fran;N49;;;frahdf.n049
fran;N51;;Rethel;frages.n051
fran;N51;;Roucroi;frages.n051rou
fran;N52;;;frages.n052
fran;N57;;;frages.n057,frabfc.n057
fran;N58;;;frages.n058
fran;N59;;;frages.n059
fran;N65;;;frabfc.n065
fran;N66;;;frages.n066
fran;N70;;;frabfc.n070
fran;N77;;;frabfc.n077,frages.n077
fran;N79;;;frabfc.n079
fran;N80;;;frabfc.n080
fran;N82;;;fraara.n082
fran;N83;;;frabfc.n083
fran;N85;;Le Pont-de-Claix;fraara.n085
fran;N85;;Gap;frapac.n085gap
fran;N85;;Digne-les-Bains;frapac.n085
fran;N86;;;frapac.n086,fraocc.n086
fran;N87;;;fraara.n087
fran;N88;;Le Puy-en-Velay;fraara.n088,fraocc.n088men
fran;N88;;Sévérac-le-Château;fraocc.n088sev
fran;N88;;Carmaux;fraocc.n088
fran;N89;;;franaq.n089
fran;N90;;;fraara.n090
fran;N94;;;frapac.n094
fran;N100;;;fraocc.n100
fran;N102;;Le Puy-en-Velay;fraara.n102
fran;N102;;Arvant;fraara.n102arv
fran;N102;;Aubenas;fraara.n102aub
fran;N104;;Evry;fraidf.n104
fran;N104;;Goussainville;fraidf.n104gou
fran;N105;;;fraidf.n105
fran;N106;;;fraocc.n106
fran;N109;;;fraocc.n109
fran;N112;;;fraocc.n112
fran;N113;;Lunel;fraocc.n113
fran;N113;;Arles;frapac.n113
fran;N118;;;fraidf.n118
fran;N122;;;fraara.n122
fran;N123;;;fracvl.n123
fran;N124;;;fraocc.n124
fran;N125;;Galie;fraocc.n125
fran;N125;;Fos;fraocc.n125fos
fran;N126;;Puylaurens;fraocc.n126
fran;N126;;Soual;fraocc.n126sou
fran;N134;;(Main);franaq.n134
fran;N134;;Somport;franaq.n134som
fran;N135;;;frages.n135
fran;N136;;;frabre.n136
fran;N137;;Nantes;frabre.n137,frapdl.n137
fran;N137;;La Rochelle;franaq.n137
fran;N137;;Saintes;franaq.n137sai
fran;N138;;;franor.n138
fran;N141;;;franaq.n141
fran;N142;;;fracvl.n142
fran;N145;;;fraara.n145,franaq.n145
fran;N147;;;franaq.n147
fran;N149;;;franaq.n149
fran;N150;;;franaq.n150
fran;N151;;Issoudun;fracvl.n151
fran;N151;;Clamecy;fracvl.n151mar,frabfc.n151
fran;N154;;Evreux;franor.n154,fracvl.n154
fran;N154;;Ymonville;fracvl.n154ymo
fran;N157;;;frapdl.n157,frabre.n157
fran;N158;;;franor.n158
fran;N159;;;frages.n159
fran;N164;;;frabre.n164
fran;N165;;;frapdl.n165,frabre.n165
fran;N166;;;frabre.n166
fran;N171;;;frapdl.n171
fran;N174;;;franor.n174
fran;N175;;;franor.n175
fran;N176;;;franor.n176,frabre.n176
fran;N182;;;franor.n182
