systemName;route;banner;groupName;roots
argsf;AccSud;;Acceso Sud;arg.accsud
argsf;AU1;;Autopista Urbana 1;arg.au1
argsf;AU6;;Autopista Urbana 6;arg.au6
argsf;AU7;;Autopista Urbana 7;arg.au7
argsf;Aut2;;Autovía 2;arg.aut2
argsf;Aut9JulSur;;Autopista 9 de Julio Sur;arg.aut9julsur
argsf;AutBALP;;Autopista Buenos Aires-La Plata;arg.autbalp
argsf;AutDel;;Autopista Dellepiane;arg.autdel
argsf;AutEzeCan;;Autopista Ezeiza-Cañuelas;arg.autezecan
argsf;AutIll;;Autopista Illia;arg.autill
argsf;AutJuaCel;;Autopista Juárez Celman;arg.autjuacel
argsf;AutPrePer;;Autopista Presidente Perón;arg.autpreper
argsf;AutPrePerMar;;Autopista Presidente Perón (Mariano Acosta);arg.autprepermar
argsf;AutRic;;Autoroute Riccheri;arg.autric
argsf;AutSerPun;;Autopista de las Serranías Puntanas;arg.autserpun
argsf;AvCirCor;;Avenida de Circunvalación (Córdoba);arg.avcircor
argsf;AvGenPaz;;Avenida General Paz;arg.avgenpaz
argsf;CnoBuenAyre;;Camino del Buen Ayre;arg.cnobuenayre
argsf;CnoJuanPer;;Camino Presidente Juan D. Perón;arg.cnojuanper
argsf;PasBajo;;Paseo del Bajo;arg.pasbajo
argsf;PueNicAve;;Puente Nicolás Avellaneda;arg.puenicave
argsf;RamTig;;Ramal Tigre;arg.ramtig
