systemName;region;route;banner;abbrev;city;root;altRouteNames
chlrn;CHL;R-1;;;Iquique;chl.r001;
chlrn;CHL;R-1;;Ant;Antofagasta;chl.r001ant;
chlrn;CHL;R-1;;Tal;Taltal;chl.r001tal;
chlrn;CHL;R-5;;;Santiago;chl.r005;
chlrn;CHL;R-5;;Cas;Castro;chl.r005cas;
chlrn;CHL;R-7;;;Chaitén;chl.r007;
chlrn;CHL;R-7;;Bra;Río Bravo;chl.r007bra;
chlrn;CHL;R-7;;Hor;Hornopirén;chl.r007hor;
chlrn;CHL;R-7;;Lep;Leptepu;chl.r007lep;
chlrn;CHL;R-7;;Mon;Puerto Montt;chl.r007mon;
chlrn;CHL;R-7;;Pas;Río Pascua;chl.r007pas;
chlrn;CHL;R-9;;;;chl.r009;
chlrn;CHL;R-11CH;;;;chl.r011ch;
chlrn;CHL;R-12;;;;chl.r012;
chlrn;CHL;R-15CH;;;;chl.r015ch;
chlrn;CHL;R-16;;;;chl.r016;
chlrn;CHL;R-21CH;;;;chl.r021ch;
chlrn;CHL;R-23CH;;;;chl.r023ch;
chlrn;CHL;R-24;;;;chl.r024;
chlrn;CHL;R-25;;;;chl.r025;
chlrn;CHL;R-26;;;;chl.r026;
chlrn;CHL;R-27CH;;;;chl.r027ch;
chlrn;CHL;R-28;;;;chl.r028;
chlrn;CHL;R-30;;;;chl.r030;
chlrn;CHL;R-31CH;;;;chl.r031ch;
chlrn;CHL;R-41CH;;;;chl.r041ch;
chlrn;CHL;R-43;;;;chl.r043;
chlrn;CHL;R-45;;;;chl.r045;
chlrn;CHL;R-47;;;;chl.r047;
chlrn;CHL;R-57;;;;chl.r057;
chlrn;CHL;R-60CH;;;Los Andes;chl.r060ch;
chlrn;CHL;R-60CH;;Val;Valparaíso;chl.r060chval;
chlrn;CHL;R-64;;;;chl.r064;
chlrn;CHL;R-66;;;;chl.r066;
chlrn;CHL;R-68;;;;chl.r068;
chlrn;CHL;R-70;;;;chl.r070;
chlrn;CHL;R-71;;;;chl.r071;
chlrn;CHL;R-73;;;;chl.r073;
chlrn;CHL;R-76;;;;chl.r076;
chlrn;CHL;R-78;;;;chl.r078;
chlrn;CHL;R-90;;;;chl.r090;
chlrn;CHL;R-115CH;;;;chl.r115ch;
chlrn;CHL;R-126;;;;chl.r126;
chlrn;CHL;R-128;;;;chl.r128;
chlrn;CHL;R-146;;;;chl.r146;
chlrn;CHL;R-150;;;;chl.r150;
chlrn;CHL;R-152;;;;chl.r152;
chlrn;CHL;R-154;;;;chl.r154;
chlrn;CHL;R-156;;;;chl.r156;
chlrn;CHL;R-158;;;;chl.r158;
chlrn;CHL;R-160;;;;chl.r160;
chlrn;CHL;R-177;;;;chl.r177;
chlrn;CHL;R-180;;;;chl.r180;
chlrn;CHL;R-181CH;;;;chl.r181ch;
chlrn;CHL;R-182;;;;chl.r182;
chlrn;CHL;R-199CH;;;;chl.r199ch;
chlrn;CHL;R-201CH;;;;chl.r201ch;
chlrn;CHL;R-202;;;;chl.r202;
chlrn;CHL;R-203CH;;;Panguipulli;chl.r203ch;
chlrn;CHL;R-203CH;;Pir;Puerto Pirihueico;chl.r203chpir;
chlrn;CHL;R-204;;;;chl.r204;
chlrn;CHL;R-206;;;;chl.r206;
chlrn;CHL;R-208;;;;chl.r208;
chlrn;CHL;R-210;;;;chl.r210;
chlrn;CHL;R-215CH;;;;chl.r215ch;
chlrn;CHL;R-225CH;;;Puerto Varas;chl.r225ch;
chlrn;CHL;R-225CH;;Peu;Peulla;chl.r225chpeu;
chlrn;CHL;R-226;;;;chl.r226;
chlrn;CHL;R-231CH;;;;chl.r231ch;
chlrn;CHL;R-235CH;;;;chl.r235ch;
chlrn;CHL;R-240;;;;chl.r240;
chlrn;CHL;R-243CH;;;;chl.r243ch;
chlrn;CHL;R-245CH;;;;chl.r245ch;
chlrn;CHL;R-250CH;;;;chl.r250ch;
chlrn;CHL;R-251CH;;;;chl.r251ch;
chlrn;CHL;R-253CH;;;;chl.r253ch;
chlrn;CHL;R-255CH;;;;chl.r255ch;
chlrn;CHL;R-257CH;;;Cerro Sombrero;chl.r257ch;
chlrn;CHL;R-257CH;;Del;Punta Delgada;chl.r257chdel;
chlrn;CHL;R-259CH;;;;chl.r259ch;
chlrn;CHL;R-265CH;;;;chl.r265ch;
