System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
irlr9;IRL;R900;;;;irl.r900;
irlr9;IRL;R901;;;;irl.r901;
irlr9;IRL;R903;;;;irl.r903;
irlr9;IRL;R904;;;;irl.r904;
irlr9;IRL;R906;;;;irl.r906;
irlr9;IRL;R907;;;;irl.r907;
irlr9;IRL;R908;;;;irl.r908;
irlr9;IRL;R909;;;;irl.r909;
irlr9;IRL;R910;;;;irl.r910;
irlr9;IRL;R911;;;;irl.r911;
irlr9;IRL;R912;;;;irl.r912;
irlr9;IRL;R913;;;;irl.r913;
irlr9;IRL;R914;;;;irl.r914;
irlr9;IRL;R915;;;;irl.r915;
irlr9;IRL;R916;;;;irl.r916;
irlr9;IRL;R917;;;;irl.r917;
irlr9;IRL;R918;;;;irl.r918;
irlr9;IRL;R919;;;;irl.r919;
irlr9;IRL;R920;;;;irl.r920;
irlr9;IRL;R921;;;;irl.r921;
irlr9;IRL;R922;;;;irl.r922;
irlr9;IRL;R923;;;;irl.r923;
irlr9;IRL;R924;;;;irl.r924;
irlr9;IRL;R925;;;;irl.r925;
irlr9;IRL;R926;;;;irl.r926;
irlr9;IRL;R927;;;;irl.r927;
irlr9;IRL;R928;;;;irl.r928;
irlr9;IRL;R929;;;;irl.r929;
irlr9;IRL;R930;;;;irl.r930;
irlr9;IRL;R931;;;;irl.r931;
irlr9;IRL;R932;;;;irl.r932;
irlr9;IRL;R933;;;;irl.r933;
irlr9;IRL;R934;;;;irl.r934;
irlr9;IRL;R935;;;;irl.r935;
irlr9;IRL;R936;;;;irl.r936;
irlr9;IRL;R937;;;;irl.r937;
irlr9;IRL;R938;;;;irl.r938;
irlr9;IRL;R940;;;;irl.r940;
irlr9;IRL;R941;;;;irl.r941;
