System;Route;Banner;Name;Roots
irlr4;R400;;;irl.r400
irlr4;R401;;;irl.r401
irlr4;R402;;;irl.r402
irlr4;R403;;;irl.r403
irlr4;R404;;;irl.r404
irlr4;R405;;;irl.r405
irlr4;R406;;;irl.r406
irlr4;R407;;;irl.r407
irlr4;R408;;;irl.r408
irlr4;R409;;;irl.r409
irlr4;R410;;;irl.r410
irlr4;R411;;;irl.r411
irlr4;R412;;;irl.r412
irlr4;R413;;;irl.r413
irlr4;R414;;;irl.r414
irlr4;R415;;;irl.r415
irlr4;R416;;;irl.r416
irlr4;R417;;;irl.r417
irlr4;R418;;;irl.r418
irlr4;R419;;;irl.r419
irlr4;R420;;;irl.r420
irlr4;R421;;;irl.r421
irlr4;R422;;;irl.r422
irlr4;R423;;;irl.r423
irlr4;R424;;;irl.r424
irlr4;R425;;;irl.r425
irlr4;R426;;;irl.r426
irlr4;R427;;;irl.r427
irlr4;R428;;;irl.r428
irlr4;R429;;;irl.r429
irlr4;R430;;;irl.r430
irlr4;R431;;;irl.r431
irlr4;R432;;;irl.r432
irlr4;R433;;;irl.r433
irlr4;R434;;;irl.r434
irlr4;R435;;;irl.r435
irlr4;R436;;;irl.r436
irlr4;R437;;;irl.r437
irlr4;R438;;;irl.r438
irlr4;R439;;;irl.r439
irlr4;R440;;;irl.r440
irlr4;R441;;;irl.r441
irlr4;R442;;;irl.r442
irlr4;R443;;;irl.r443
irlr4;R444;;;irl.r444
irlr4;R445;;;irl.r445
irlr4;R446;;;irl.r446
irlr4;R447;;;irl.r447
irlr4;R448;;;irl.r448
irlr4;R449;;;irl.r449
irlr4;R458;;;irl.r458
irlr4;R459;;;irl.r459
irlr4;R460;;;irl.r460
irlr4;R461;;;irl.r461
irlr4;R462;;;irl.r462
irlr4;R463;;;irl.r463
irlr4;R464;;;irl.r464
irlr4;R465;;;irl.r465
irlr4;R466;;;irl.r466
irlr4;R467;;;irl.r467
irlr4;R468;;;irl.r468
irlr4;R469;;;irl.r469
irlr4;R470;;;irl.r470
irlr4;R471;;;irl.r471
irlr4;R472;;;irl.r472
irlr4;R473;;;irl.r473
irlr4;R474;;;irl.r474
irlr4;R475;;;irl.r475
irlr4;R476;;;irl.r476
irlr4;R477;;;irl.r477
irlr4;R478;;;irl.r478
irlr4;R479;;;irl.r479
irlr4;R480;;;irl.r480
irlr4;R481;;;irl.r481
irlr4;R482;;;irl.r482
irlr4;R483;;;irl.r483
irlr4;R484;;;irl.r484
irlr4;R485;;;irl.r485
irlr4;R486;;;irl.r486
irlr4;R487;;;irl.r487
irlr4;R488;;;irl.r488
irlr4;R489;;;irl.r489
irlr4;R490;;;irl.r490
irlr4;R491;;;irl.r491
irlr4;R492;;;irl.r492
irlr4;R493;;;irl.r493
irlr4;R494;;;irl.r494
irlr4;R495;;;irl.r495
irlr4;R496;;;irl.r496
irlr4;R497;;;irl.r497
irlr4;R498;;;irl.r498
irlr4;R499;;;irl.r499
