system;route;banner;name;roots
fragesm57;M1;-57;;frages.m000157
fragesm57;M1C;-57;;frages.m0001c57
fragesm57;M1D;-57;;frages.m0001d57
fragesm57;M2;-57;;frages.m000257
fragesm57;M3;-57;;frages.m000357
fragesm57;M4;-57;;frages.m000457
fragesm57;M5;-57;;frages.m000557
fragesm57;M5A;-57;;frages.m0005a57
fragesm57;M5B;-57;;frages.m0005b57
fragesm57;M5C;-57;;frages.m0005c57
fragesm57;M6;-57;;frages.m000657
fragesm57;M6A;-57;;frages.m0006a57
fragesm57;M6D;-57;;frages.m0006d57
fragesm57;M7;-57;;frages.m000757
fragesm57;M11;-57;;frages.m001157
fragesm57;M11B;-57;;frages.m0011b57
fragesm57;M50;-57;;frages.m005057
fragesm57;M50A;-57;;frages.m0050a57
fragesm57;M51;-57;;frages.m005157
fragesm57;M54;-57;;frages.m005457
fragesm57;M54A;-57;;frages.m0054a57
fragesm57;M66;-57;;frages.m006657
fragesm57;M67;-57;Laquenexy;frages.m006757laq
fragesm57;M67;-57;Marieulles;frages.m006757
fragesm57;M68;-57;;frages.m006857
fragesm57;M68A;-57;;frages.m0068a57
fragesm57;M69;-57;;frages.m006957
fragesm57;M69C;-57;;frages.m0069c57
fragesm57;M69D;-57;;frages.m0069d57
fragesm57;M69E;-57;;frages.m0069e57
fragesm57;M70;-57;Mécleuves;frages.m007057mec
fragesm57;M70;-57;Laquenexy;frages.m007057
fragesm57;M70E;-57;;frages.m0070e57
fragesm57;M103C;-57;;frages.m0103c57
fragesm57;M103D;-57;;frages.m0103d57
fragesm57;M103E;-57;;frages.m0103e57
fragesm57;M103F;-57;;frages.m0103f57
fragesm57;M103G;-57;;frages.m0103g57
fragesm57;M103H;-57;;frages.m0103h57
fragesm57;M103J;-57;;frages.m0103j57
fragesm57;M103W;-57;;frages.m0103w57
fragesm57;M103Y;-57;;frages.m0103y57
fragesm57;M103YB;-57;;frages.m0103yb57
fragesm57;M112A;-57;;frages.m0112a57
fragesm57;M113A;-57;;frages.m0113a57
fragesm57;M153A;-57;;frages.m0153a57
fragesm57;M153B;-57;;frages.m0153b57
fragesm57;M153Z;-57;;frages.m0153z57
fragesm57;M155B;-57;;frages.m0155b57
fragesm57;M155C;-57;;frages.m0155c57
fragesm57;M155D;-57;;frages.m0155d57
fragesm57;M157A;-57;;frages.m0157a57
fragesm57;M157B;-57;;frages.m0157b57
fragesm57;M157C;-57;;frages.m0157c57
fragesm57;M157D;-57;;frages.m0157d57
fragesm57;M199A;-57;;frages.m0199a57
fragesm57;M603;-57;Gravelotte;frages.m060357
fragesm57;M603;-57;Borny;frages.m060357bor
fragesm57;M643;-57;;frages.m064357
fragesm57;M652;-57;;frages.m065257
fragesm57;M657;-57;;frages.m065757
fragesm57;M913;-57;;frages.m091357
fragesm57;M953;-57;;frages.m095357
fragesm57;M954;-57;;frages.m095457
fragesm57;M955;-57;;frages.m095557
fragesm57;M955AN;-57;;frages.m0955an57
fragesm57;M999;-57;;frages.m099957
