system;route;banner;name;roots
norfv;Fv12;;;nor.fv012
norfv;Fv17;;Glomfjord;nor.fv017glo
norfv;Fv17;;Ågskaret;nor.fv017ags
norfv;Fv17;;Nesna;nor.fv017nes
norfv;Fv17;;Sandnessjøen;nor.fv017san
norfv;Fv17;;Forvik;nor.fv017for
norfv;Fv17;;Berg;nor.fv017ber
norfv;Fv17;;Namsos;nor.fv017
norfv;Fv17;;Namsos Namdalsvegen;nor.fv017nam
norfv;Fv17;;Risneset;nor.fv017ris
norfv;Fv21;;;nor.fv021
norfv;Fv22;;;nor.fv022
norfv;Fv24;;;nor.fv024
norfv;Fv26;;(Main);nor.fv026
norfv;Fv26;;Trysil;nor.fv026try
norfv;Fv27;;;nor.fv027
norfv;Fv28;;;nor.fv028
norfv;Fv29;;;nor.fv029
norfv;Fv30;;(Main);nor.fv030
norfv;Fv30;;Tynset;nor.fv030tyn
norfv;Fv31;;(Main);nor.fv031
norfv;Fv31;;Røros;nor.fv031ror
norfv;Fv32;;(Main);nor.fv032
norfv;Fv32;;Menstad;nor.fv032men
norfv;Fv33;;;nor.fv033
norfv;Fv34;;;nor.fv034
norfv;Fv35;;;nor.fv035
norfv;Fv37;;;nor.fv037
norfv;Fv38;;;nor.fv038
norfv;Fv40;;;nor.fv040
norfv;Fv42;;(Main);nor.fv042
norfv;Fv42;;Kjetså;nor.fv042kje
norfv;Fv42;;Stoa;nor.fv042sto
norfv;Fv43;;;nor.fv043
norfv;Fv44;;;nor.fv044
norfv;Fv46;;(Main);nor.fv046
norfv;Fv46;;Ropeid;nor.fv046rop
norfv;Fv47;;;nor.fv047
norfv;Fv48;;Gjermundshamn;nor.fv048
norfv;Fv48;;Årsnes;nor.fv048ars
norfv;Fv49;;Haga;nor.fv049
norfv;Fv49;;Odda;nor.fv049odd
norfv;Fv50;;(Main);nor.fv050
norfv;Fv50;;Belle;nor.fv050bel
norfv;Fv51;;(Main);nor.fv051
norfv;Fv51;;Gjendesheim;nor.fv051gje
norfv;Fv53;;;nor.fv053
norfv;Fv55;;Balestrand;nor.fv055bal
norfv;Fv55;;Høyanger;nor.fv055hoy
norfv;Fv55;;Sogndal;nor.fv055
norfv;Fv57;;Bygstad;nor.fv057
norfv;Fv57;;Dalsøyra;nor.fv057dal
norfv;Fv57;;Lindås;nor.fv057lin
norfv;Fv59;;(Main);nor.fv059
norfv;Fv59;;Gimsøy;nor.fv059gim
norfv;Fv60;;Blindheim;nor.fv060bli
norfv;Fv60;;(Main);nor.fv060
norfv;Fv60;;Stranda;nor.fv060str
norfv;Fv60;;Hellesylt;nor.fv060hel
norfv;Fv61;;Mauseidvågen;nor.fv061mau
norfv;Fv61;;Hareid;nor.fv061har
norfv;Fv61;;Åheim;nor.fv061
norfv;Fv61;;Ulsteinvik;nor.fv061uls
norfv;Fv62;;;nor.fv062
norfv;Fv63;;Trollstigen;nor.fv063
