System;Route;Banner;Name;Roots
espex;EX100;;;espex.ex100
espex;EX101;;;espex.ex101
espex;EX102;;;espex.ex102
espex;EX103;;;espex.ex103
espex;EX103R;;;espex.ex103r
espex;EX104;;;espex.ex104
espex;EX105;;Don Benito;espex.ex105
espex;EX105;;Almendralejo;espex.ex105alm
espex;EX105A3;;;espex.ex105a3
espex;EX106;;;espex.ex106
espex;EX107;;;espex.ex107
espex;EX108;;Malpartida de Plasencia;espex.ex108mal
espex;EX108;;Coria;espex.ex108
espex;EX109;;;espex.ex109
espex;EX110;;;espex.ex110
espex;EX110;;San Vincente de Alcantara;espex.ex110sva
espex;EX111;;;espex.ex111
espex;EX112;;;espex.ex112
espex;EX114;;;espex.ex114
espex;EX115;;;espex.ex115
espex;EX116;;;espex.ex116
espex;EX117;;;espex.ex117
espex;EX118;;;espex.ex118
espex;EX119;;;espex.ex119
