System;Route;Banner;Name;Roots
usansf;AL152;;;al.al152
usansf;AL158;;;al.al158
usansf;AL255;;;al.al255
usansf;AL759;;;al.al759
usansf;AR151;;;ar.ar151
usansf;AR440;;;ar.ar440
usansf;AR549;;;ar.ar549
usansf;CO58;;;co.co058
usansf;CO470;;;co.co470
usansf;COE470;;;co.coe470
usansf;GA166;;(Freeway);ga.ga166atl
usansf;GA316;;(Freeway);ga.ga316fwy
usansf;GA400;;;ga.ga400
usansf;IN912;;(West) East Chicago, IN;in.in912wec
usansf;IN912;;;in.in912
usansf;LA3132;;;la.la3132
usansf;MS67;;;ms.ms067
usansf;NM599;;;nm.nm599
usansf;PR30;;;pr.pr030
usansf;PR53;;;pr.pr053
usansf;PR53;;Guayama, PR;pr.pr053gua
usansf;PR66;;;pr.pr066
usansf;SC22;;;sc.sc022
usansf;SC30;;;sc.sc030
usansf;SC31;;;sc.sc031
usansf;SC277;;;sc.sc277
usansf;TN111;;(Freeway);tn.tn111dun
usansf;TN153;;;tn.tn153
usansf;TN155;;;tn.tn155
usansf;TN385;;;tn.tn385
usansf;TN386;;;tn.tn386
usansf;TN396;;;tn.tn396
usansf;TN840;;;tn.tn840
usansf;TX45;;;tx.tx045
usansf;TX114;;(Freeway);tx.tx114fwy
usansf;TX121;;(Freeway);tx.tx121fwy
usansf;TX130;;;tx.tx130
usansf;TX151;;;tx.tx151
usansf;TX183;;;tx.tx183
usansf;TX191;;;tx.tx191
usansf;TX225;;;tx.tx225
usansf;TX288;;;tx.tx288
usansf;TX358;;;tx.tx358
usansf;TX360;;;tx.tx360
usansf;TXLp1;;;tx.lp001
usansf;TXLp8;;;tx.lp008
usansf;TXLp12;;(Freeway);tx.lp012fwy
usansf;TXLp151;;;tx.lp151
usansf;TXLp250;;;tx.lp250
usansf;TXLp289;;;tx.lp289
usansf;TXLp375;;;tx.lp375
usansf;TXSpr97;;;tx.sp097
usansf;TXSpr348;;(Freeway);tx.sp348fwy
usansf;TXSpr408;;;tx.sp408
usansf;TXLp1604;;(Freeway);tx.lp1604fwy
usansf;VA7;;(Freeway);va.va007fwy
usansf;VA27;;;va.va027
usansf;VA28;;(Freeway);va.va028fwy
usansf;VA37;;;va.va037
usansf;VA76;;;va.va076
usansf;VA110;;;va.va110
usansf;VA146;;;va.va146
usansf;VA150;;;va.va150
usansf;VA164;;;va.va164
usansf;VA168;;(Freeway);va.va168fwy
usansf;VA195;;;va.va195
usansf;VA199;;;va.va199
usansf;VA262;;(Freeway);va.va262fwy
usansf;VA267;;;va.va267
usansf;VA288;;;va.va288
usansf;VA895;;;va.va895
