System;Route;Banner;Name;Roots
espaca;A92;;;esp.a092
espaca;A92G;;;esp.a092g
espaca;A92M;;;esp.a092m
espaca;A92N;;;esp.a092n
espaca;A231;;;esp.a231
espaca;A316;;;esp.a316
espaca;A376;;;esp.a376
espaca;A381;;;esp.a381
espaca;A382;;;esp.a382
espaca;A480;;;esp.a480
espaca;A497;;;esp.a497
espaca;A601;;;esp.a601
espaca;A610;;;esp.a610
espaca;AG11;;;esp.ag011
espaca;AG31;;;esp.ag031
espaca;AG41;;;esp.ag041
espaca;AG53;;;esp.ag053
espaca;AG54;;;esp.ag054
espaca;AG55;;;esp.ag055
espaca;AG56;;;esp.ag056
espaca;AG57;;;esp.ag057
espaca;AG57N;;;esp.ag057n
espaca;AG58;;;esp.ag058
espaca;AG59;;;esp.ag059
espaca;AG64;;;esp.ag064
espaca;ARAA1;;;esp.araa001
espaca;ASI;;;esp.asi
espaca;ASII;;;esp.asii
espaca;BI637;;;esp.bi637
espaca;BI644;;;esp.bi644
espaca;C16;;;esp.c016
espaca;C17;;;esp.c017
espaca;C25;;;esp.c025
espaca;C31;;Badalona;esp.c031
espaca;C32;;Vilanova i la Geltrú;esp.c032
espaca;C32;;Mataró;esp.c032mat
espaca;C33;;;esp.c033
espaca;C58;;;esp.c058
espaca;C60;;;esp.c060
espaca;CM40;;;esp.cm040
espaca;CM41;;;esp.cm041
espaca;CM42;;;esp.cm042
espaca;CM43;;;esp.cm043
espaca;CM45;;;esp.cm045
espaca;CV10;;;esp.cv010
espaca;CV30;;;esp.cv030
espaca;CV31;;;esp.cv031
espaca;CV33;;;esp.cv033
espaca;CV36;;;esp.cv036
espaca;CV40;;;esp.cv040
espaca;CV80;;;esp.cv080
espaca;CV365;;;esp.cv365
espaca;E20;;;esp.e020
espaca;EXA1;;(Main);esp.exa001
espaca;EXA1;;Moraleja;esp.exa001mor
espaca;EXA2;;;esp.exa002
espaca;GC1;;;esp.gc001
espaca;GC3;;;esp.gc003
espaca;GC4;;;esp.gc004
espaca;GC23;;;esp.gc023
espaca;GC31;;;esp.gc031
espaca;GI11;;;esp.gi011
espaca;GI20;;;esp.gi020
espaca;M45;;;esp.m045
espaca;M500;;;esp.m500
espaca;M607;;;esp.m607
espaca;Ma1;;;esp.ma001
espaca;Ma13;;;esp.ma013
espaca;Ma15;;;esp.ma015
espaca;Ma19;;;esp.ma019
espaca;Ma20;;;esp.ma020
espaca;RM1;;;esp.rm001
espaca;RM2;;;esp.rm002
espaca;RM3;;;esp.rm003
espaca;RM12;;;esp.rm012
espaca;RM15;;;esp.rm015
espaca;RM19;;;esp.rm019
espaca;RM23;;;esp.rm023
espaca;TF1;;;esp.tf001
espaca;TF2;;;esp.tf002
espaca;TF4;;;esp.tf004
espaca;TF5;;;esp.tf005
