systemName;region;route;banner;abbrev;city;root;altRouteNames
usanycs;NY;1;;;;ny.1;
usanycs;NY;2;;;;ny.2;
usanycs;NY;3;;;;ny.3;
usanycs;NY;4;;;;ny.4;
usanycs;NY;5;;;;ny.5;
usanycs;NY;6;;;;ny.6;
usanycs;NY;7;;;;ny.7;
usanycs;NY;A;;;;ny.a;
usanycs;NY;A;;Ozo;Ozone Park branch;ny.aozo;
usanycs;NY;B;;;;ny.b;
usanycs;NY;C;;;;ny.c;
usanycs;NY;D;;;;ny.d;
usanycs;NY;E;;;;ny.e;
usanycs;NY;F;;;;ny.f;
usanycs;NY;G;;;;ny.g;
usanycs;NY;J;;;;ny.j;
usanycs;NY;L;;;;ny.l;
usanycs;NY;M;;;;ny.m;
usanycs;NY;N;;;;ny.n;
usanycs;NY;Q;;;;ny.q;
usanycs;NY;R;;;;ny.r;
usanycs;NY;S;;42;42nd Street Shuttle;ny.0;
usanycs;NY;S;;Roc;Rockaway Shuttle;ny.h;
usanycs;NY;S;;Pro;Prospect Park Shuttle;ny.s;
usanycs;NY;W;;;;ny.w;
